CustomerKey,Prefix,FirstName,LastName,,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Age
23710,MRS.,ANNA,SANCHEZ,MRS. ANNA SANCHEZ,21/08/1947,M,F,anna3@learnsector.com,40000,2,High School,Professional,Y,
23711,MR.,FERNANDO,DIAZ,MR. FERNANDO DIAZ,17/09/1947,S,M,fernando63@learnsector.com,70000,2,Bachelors,Management,Y,
23712,MRS.,RILEY,MURPHY,MRS. RILEY MURPHY,06/09/1947,S,F,riley34@learnsector.com,70000,2,Bachelors,Management,Y,
23713,MRS.,ARIANNA,BUTLER,MRS. ARIANNA BUTLER,20/08/1947,M,F,arianna12@learnsector.com,70000,2,Bachelors,Management,Y,
23714,MR.,JOSEPH,WILLIAMS,MR. JOSEPH WILLIAMS,18/04/1947,M,M,joseph8@learnsector.com,70000,2,Bachelors,Management,Y,
23715,MRS.,ISABEL,FLORES,MRS. ISABEL FLORES,18/02/1947,S,F,isabel12@learnsector.com,70000,2,Bachelors,Management,N,
23716,MR.,KYLE,WRIGHT,MR. KYLE WRIGHT,08/12/1947,M,M,kyle47@learnsector.com,70000,2,Partial College,Professional,Y,
23717,MR.,AIDAN,GRIFFIN,MR. AIDAN GRIFFIN,17/03/1948,M,M,aidan22@learnsector.com,60000,2,Partial College,Professional,Y,
23718,MR.,NELSON,BLANCO,MR. NELSON BLANCO,26/09/1948,M,M,nelson14@learnsector.com,60000,2,Partial College,Professional,Y,
23719,MR.,MARCUS,JAMES,MR. MARCUS JAMES,27/02/1949,M,M,marcus73@learnsector.com,40000,2,Partial High School,Skilled Manual,Y,
23720,MRS.,ANNA,DAVIS,MRS. ANNA DAVIS,24/05/1949,M,F,anna66@learnsector.com,60000,2,Partial College,Professional,Y,
23721,MR.,JOHN,CLARK,MR. JOHN CLARK,23/07/1949,M,M,john43@learnsector.com,60000,2,Partial College,Professional,N,
23722,MRS.,ANDREA,PEREZ,MRS. ANDREA PEREZ,13/04/1949,M,F,andrea34@learnsector.com,60000,2,Partial College,Professional,Y,
23723,MR.,JOSE,PHILLIPS,MR. JOSE PHILLIPS,06/09/1949,M,M,jose43@learnsector.com,60000,2,Partial College,Professional,Y,
23724,MRS.,GABRIELLE,HUGHES,MRS. GABRIELLE HUGHES,16/03/1949,S,F,gabrielle34@learnsector.com,70000,5,Partial College,Professional,Y,
23725,,DENNIS,WARE, DENNIS WARE,10/04/1950,M,NA,dennis0@learnsector.com,40000,2,Partial High School,Skilled Manual,Y,
23726,MR.,DARRELL,XIE,MR. DARRELL XIE,13/06/1950,M,M,darrell13@learnsector.com,60000,2,Partial College,Professional,N,
23727,MR.,BRUCE,SERRANO,MR. BRUCE SERRANO,03/02/1950,M,M,bruce37@learnsector.com,60000,2,Partial College,Professional,Y,
23728,MRS.,PAIGE,KELLY,MRS. PAIGE KELLY,20/02/1950,S,F,paige25@learnsector.com,60000,2,Partial College,Professional,Y,
23729,MR.,MARCUS,ALLEN,MR. MARCUS ALLEN,09/02/1950,M,M,marcus26@learnsector.com,70000,4,Partial College,Professional,Y,
23730,MRS.,MORGAN,RODRIGUEZ,MRS. MORGAN RODRIGUEZ,14/03/1951,M,F,morgan41@learnsector.com,60000,2,High School,Professional,Y,
23731,MR.,JOSE,THOMPSON,MR. JOSE THOMPSON,18/11/1951,M,M,jose77@learnsector.com,60000,2,High School,Professional,Y,
23732,MR.,XAVIER,WOOD,MR. XAVIER WOOD,02/10/1951,S,M,xavier43@learnsector.com,60000,2,High School,Professional,Y,
23733,MRS.,NATASHA,GOMEZ,MRS. NATASHA GOMEZ,23/08/1951,M,F,natasha1@learnsector.com,60000,2,High School,Professional,Y,
23734,MRS.,MELANIE,WOOD,MRS. MELANIE WOOD,16/06/1951,M,F,melanie17@learnsector.com,60000,2,Partial College,Professional,N,
23735,MRS.,AMANDA,WASHINGTON,MRS. AMANDA WASHINGTON,07/02/1951,M,F,amanda34@learnsector.com,60000,2,Partial College,Professional,N,
23736,MRS.,SYDNEY,RIVERA,MRS. SYDNEY RIVERA,12/10/1951,M,F,sydney10@learnsector.com,60000,2,Partial College,Professional,Y,
23737,MRS.,ELENA,VELEZ AMEZAGA,MRS. ELENA VELEZ AMEZAGA,14/03/1951,M,F,elena0@learnsector.com,60000,2,Partial College,Professional,Y,
23738,MR.,JULIAN,BENNETT,MR. JULIAN BENNETT,10/10/1952,S,M,julian2@learnsector.com,70000,2,High School,Professional,Y,
23739,MRS.,VIRGINIA,KAPOOR,MRS. VIRGINIA KAPOOR,19/10/1952,M,F,virginia2@learnsector.com,70000,2,High School,Professional,Y,
23740,MR.,NOAH,JACKSON,MR. NOAH JACKSON,14/11/1952,M,M,noah52@learnsector.com,70000,2,Partial High School,Skilled Manual,Y,
23741,MRS.,DANA,ROMERO,MRS. DANA ROMERO,11/02/1952,S,F,dana1@learnsector.com,70000,2,Partial High School,Skilled Manual,Y,
23742,MRS.,MORGAN,COX,MRS. MORGAN COX,07/04/1953,M,F,morgan58@learnsector.com,60000,3,Partial High School,Skilled Manual,Y,
23743,MR.,TERRENCE,XU,MR. TERRENCE XU,01/06/1980,S,M,terrence5@learnsector.com,20000,0,Partial High School,Manual,N,
23744,MR.,BARRY,PRASAD,MR. BARRY PRASAD,23/04/1980,S,M,barry10@learnsector.com,20000,0,Partial High School,Manual,Y,
23745,MS.,DANA,VAZQUEZ,MS. DANA VAZQUEZ,08/02/1980,S,F,dana7@learnsector.com,20000,0,Partial High School,Manual,N,
23746,MS.,LANE,SACKSTEDER,MS. LANE SACKSTEDER,16/10/1980,S,F,lane1@learnsector.com,20000,0,Partial High School,Manual,N,
23747,MR.,THEODORE,ROMERO,MR. THEODORE ROMERO,22/11/1980,S,M,theodore9@learnsector.com,20000,0,Partial High School,Manual,Y,
23748,MS.,YOLANDA,PAL,MS. YOLANDA PAL,16/02/1978,S,F,yolanda11@learnsector.com,30000,0,Partial College,Clerical,N,
23749,MS.,BRANDI,ASHE,MS. BRANDI ASHE,05/10/1978,S,F,brandi5@learnsector.com,30000,0,High School,Manual,N,
23750,MRS.,TANYA,SERRANO,MRS. TANYA SERRANO,23/02/1974,M,F,tanya13@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
23751,MRS.,LACEY,LAL,MRS. LACEY LAL,21/09/1974,M,F,lacey43@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
23752,MR.,DEVIN,TORRES,MR. DEVIN TORRES,12/05/1974,M,M,devin71@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
23753,MR.,ARTHUR,SARA,MR. ARTHUR SARA,13/03/1973,S,M,arthur12@learnsector.com,30000,0,High School,Manual,N,
23754,MS.,CASSIE,GOEL,MS. CASSIE GOEL,13/02/1972,S,F,cassie18@learnsector.com,10000,0,Partial High School,Manual,N,
23755,MR.,LOUIS,WU,MR. LOUIS WU,05/09/1972,S,M,louis45@learnsector.com,20000,0,Partial High School,Manual,Y,
23756,MR.,OMAR,JAI,MR. OMAR JAI,12/08/1972,S,M,omar31@learnsector.com,20000,0,Partial High School,Manual,N,
23757,MR.,JAMES,ROBERTS,MR. JAMES ROBERTS,05/11/1972,S,M,james53@learnsector.com,20000,0,Partial High School,Manual,N,
23758,MRS.,VIRGINIA,MALHOTRA,MRS. VIRGINIA MALHOTRA,25/05/1973,M,F,virginia6@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
23759,MR.,CLINTON,ALONSO,MR. CLINTON ALONSO,17/12/1973,M,M,clinton5@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
23760,MRS.,NINA,SHARMA,MRS. NINA SHARMA,09/04/1973,M,F,nina10@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
23761,MS.,TONYA,PAL,MS. TONYA PAL,19/07/1972,M,F,tonya11@learnsector.com,20000,0,Partial High School,Manual,Y,
23762,MR.,RUBEN,RAMOS,MR. RUBEN RAMOS,20/09/1972,S,M,ruben40@learnsector.com,30000,0,High School,Manual,N,
23763,MR.,MICHEAL,ROMERO,MR. MICHEAL ROMERO,13/07/1972,M,M,micheal4@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
23764,,ALISHA,LIU, ALISHA LIU,13/03/1972,S,NA,alisha4@learnsector.com,40000,2,Partial College,Clerical,Y,
23765,MRS.,KELLY,PRICE,MRS. KELLY PRICE,03/02/1972,S,F,kelly4@learnsector.com,40000,2,Partial College,Clerical,Y,
23766,MRS.,CASSANDRA,MARTINEZ,MRS. CASSANDRA MARTINEZ,05/02/1972,S,F,cassandra19@learnsector.com,40000,2,Partial College,Clerical,Y,
23767,MS.,ARIANNA,BENNETT,MS. ARIANNA BENNETT,26/07/1971,S,F,arianna1@learnsector.com,10000,0,Partial High School,Manual,N,
23768,MR.,JOSHUA,GARCIA,MR. JOSHUA GARCIA,27/07/1971,S,M,joshua18@learnsector.com,10000,0,Partial High School,Manual,Y,
23769,MS.,NATASHA,DOMINGUEZ,MS. NATASHA DOMINGUEZ,01/04/1971,S,F,natasha12@learnsector.com,10000,0,Partial High School,Manual,Y,
23770,MR.,JAMIE,CARLSON,MR. JAMIE CARLSON,05/12/1971,S,M,jamie40@learnsector.com,20000,0,Partial High School,Manual,N,
23771,MR.,JULIO,GOMEZ,MR. JULIO GOMEZ,02/04/1971,S,M,julio0@learnsector.com,20000,0,Partial High School,Manual,N,
23772,MR.,CORY,RAMAN,MR. CORY RAMAN,01/06/1971,M,M,cory10@learnsector.com,20000,0,Partial High School,Manual,N,
23773,MR.,JON,CAI,MR. JON CAI,01/06/1971,M,M,jon41@learnsector.com,20000,0,Partial High School,Manual,Y,
23774,MR.,REGINALD,HARRISON,MR. REGINALD HARRISON,05/01/1971,S,M,reginald18@learnsector.com,30000,0,High School,Manual,Y,
23775,MR.,CEDRIC,SHAN,MR. CEDRIC SHAN,03/05/1970,S,M,cedric31@learnsector.com,40000,2,Partial College,Clerical,Y,
23776,MRS.,CRISTINA,YUAN,MRS. CRISTINA YUAN,22/04/1970,S,F,cristina6@learnsector.com,40000,2,Partial College,Clerical,Y,
23777,MRS.,CANDICE,ZHANG,MRS. CANDICE ZHANG,06/07/1970,S,F,candice8@learnsector.com,40000,2,Partial College,Clerical,Y,
23778,MR.,LOUIS,HUANG,MR. LOUIS HUANG,10/04/1971,M,M,louis44@learnsector.com,30000,0,High School,Manual,N,
23779,MRS.,DEANNA,DOMINGUEZ,MRS. DEANNA DOMINGUEZ,19/10/1971,S,F,deanna39@learnsector.com,40000,2,Partial College,Clerical,Y,
23780,MR.,MASON,STEWART,MR. MASON STEWART,04/08/1970,S,M,mason24@learnsector.com,40000,2,Partial College,Clerical,N,
23781,MRS.,JORDYN,ROSS,MRS. JORDYN ROSS,07/02/1975,S,F,jordyn3@learnsector.com,40000,3,Partial College,Clerical,Y,
23782,MR.,EDWARD,BRYANT,MR. EDWARD BRYANT,21/06/1975,S,M,edward66@learnsector.com,40000,3,Partial College,Clerical,Y,
23783,MR.,ZACHARY,SMITH,MR. ZACHARY SMITH,04/08/1931,M,M,zachary40@learnsector.com,30000,1,Bachelors,Skilled Manual,Y,
23784,MR.,PRESTON,ARUN,MR. PRESTON ARUN,24/10/1966,S,M,preston5@learnsector.com,60000,0,Graduate Degree,Skilled Manual,N,
23786,MRS.,CARRIE,SERRANO,MRS. CARRIE SERRANO,15/03/1954,M,F,carrie15@learnsector.com,20000,3,Partial High School,Manual,Y,
23787,MR.,ADRIAN,WARD,MR. ADRIAN WARD,08/04/1954,S,M,adrian5@learnsector.com,30000,1,High School,Clerical,N,
23788,MR.,MICHAEL,SMITH,MR. MICHAEL SMITH,25/08/1954,M,M,michael33@learnsector.com,30000,1,High School,Clerical,Y,
23789,MR.,RYAN,WALKER,MR. RYAN WALKER,03/08/1954,M,M,ryan59@learnsector.com,30000,1,High School,Clerical,Y,
23790,MRS.,ISABELLA,WILLIAMS,MRS. ISABELLA WILLIAMS,23/05/1955,M,F,isabella59@learnsector.com,20000,3,Partial High School,Clerical,Y,
23791,MR.,AARON,GRIFFIN,MR. AARON GRIFFIN,14/10/1955,S,M,aaron20@learnsector.com,20000,3,Partial High School,Clerical,N,
23792,MR.,JESSIE,WU,MR. JESSIE WU,14/03/1955,S,M,jessie12@learnsector.com,20000,3,Partial High School,Clerical,N,
23793,MR.,RYAN,KUMAR,MR. RYAN KUMAR,04/11/1955,S,M,ryan32@learnsector.com,30000,1,High School,Clerical,N,
23794,MRS.,ABIGAIL,POWELL,MRS. ABIGAIL POWELL,17/03/1955,M,F,abigail33@learnsector.com,30000,1,High School,Clerical,Y,
23795,MRS.,LAUREN,MOORE,MRS. LAUREN MOORE,17/10/1955,S,F,lauren26@learnsector.com,30000,1,High School,Clerical,N,
23796,MR.,MIGUEL,YOUNG,MR. MIGUEL YOUNG,04/09/1955,S,M,miguel25@learnsector.com,30000,1,High School,Clerical,N,
23797,MR.,NATHAN,PEREZ,MR. NATHAN PEREZ,03/02/1956,S,M,nathan40@learnsector.com,20000,3,Partial High School,Clerical,N,
23798,MRS.,JULIA,KELLY,MRS. JULIA KELLY,09/12/1956,M,F,julia64@learnsector.com,30000,2,High School,Skilled Manual,Y,
23799,MRS.,CAROLYN,CHANDRA,MRS. CAROLYN CHANDRA,14/02/1957,M,F,carolyn3@learnsector.com,20000,2,Partial High School,Clerical,N,
23800,MRS.,KAYLEE,COX,MRS. KAYLEE COX,10/09/1957,M,F,kaylee8@learnsector.com,20000,2,Partial High School,Clerical,Y,
23801,MRS.,TAYLOR,WOOD,MRS. TAYLOR WOOD,03/08/1957,M,F,taylor27@learnsector.com,20000,2,Partial High School,Clerical,Y,
23802,MRS.,EMILY,DIAZ,MRS. EMILY DIAZ,23/11/1957,M,F,emily47@learnsector.com,20000,2,Partial High School,Clerical,Y,
23803,MR.,BERNARD,THAMES,MR. BERNARD THAMES,17/05/1957,M,M,bernard1@learnsector.com,20000,2,Partial High School,Clerical,N,
23804,MRS.,KRISTEN,MA,MRS. KRISTEN MA,07/07/1958,M,F,kristen14@learnsector.com,30000,2,High School,Skilled Manual,Y,
23805,MR.,LUKE,HAYES,MR. LUKE HAYES,24/06/1958,M,M,luke12@learnsector.com,30000,2,High School,Skilled Manual,Y,
23806,MRS.,OLIVIA,FOSTER,MRS. OLIVIA FOSTER,19/08/1958,M,F,olivia61@learnsector.com,30000,2,High School,Skilled Manual,Y,
23807,MR.,CARSON,HUGHES,MR. CARSON HUGHES,02/10/1958,M,M,carson10@learnsector.com,40000,1,Partial College,Clerical,Y,
23808,MR.,SPENCER,PERRY,MR. SPENCER PERRY,05/08/1958,M,M,spencer9@learnsector.com,40000,1,Partial College,Clerical,Y,
23809,MRS.,DANIELLE,SANCHEZ,MRS. DANIELLE SANCHEZ,23/04/1958,M,F,danielle27@learnsector.com,40000,1,Partial College,Clerical,Y,
23810,MRS.,SARAH,LEE,MRS. SARAH LEE,09/09/1958,M,F,sarah24@learnsector.com,40000,1,Partial College,Clerical,N,
23811,MR.,ETHAN,POWELL,MR. ETHAN POWELL,01/04/1959,S,M,ethan5@learnsector.com,40000,2,Partial College,Clerical,Y,
23812,MR.,CAMERON,BUTLER,MR. CAMERON BUTLER,19/09/1959,S,M,cameron9@learnsector.com,40000,2,Partial College,Clerical,N,
23813,MRS.,HANNAH,BENNETT,MRS. HANNAH BENNETT,07/07/1959,S,F,hannah24@learnsector.com,40000,2,Partial College,Clerical,Y,
23814,MRS.,ANGELA,FOSTER,MRS. ANGELA FOSTER,24/07/1959,M,F,angela19@learnsector.com,40000,2,Partial College,Clerical,N,
23815,,JULIA,WARD, JULIA WARD,26/11/1959,S,NA,julia57@learnsector.com,40000,2,Partial College,Clerical,N,
23816,MRS.,NATALIE,JOHNSON,MRS. NATALIE JOHNSON,25/06/1959,S,F,natalie69@learnsector.com,40000,2,Partial College,Clerical,N,
23817,MRS.,KAITLYN,MURPHY,MRS. KAITLYN MURPHY,16/08/1959,M,F,kaitlyn53@learnsector.com,40000,2,Partial College,Clerical,N,
23818,MS.,CASSIDY,GONZALES,MS. CASSIDY GONZALES,16/11/1972,M,F,cassidy18@learnsector.com,50000,0,Graduate Degree,Skilled Manual,Y,
23819,,VANESSA,WASHINGTON, VANESSA WASHINGTON,14/04/1973,M,NA,vanessa14@learnsector.com,40000,0,Graduate Degree,Skilled Manual,Y,
23820,MS.,ISABELLE,DIAZ,MS. ISABELLE DIAZ,08/03/1973,M,F,isabelle20@learnsector.com,40000,0,Graduate Degree,Skilled Manual,Y,
23821,MR.,JORDAN,LAL,MR. JORDAN LAL,23/05/1973,S,M,jordan25@learnsector.com,40000,0,Graduate Degree,Skilled Manual,Y,
23822,MRS.,SIERRA,CAMPBELL,MRS. SIERRA CAMPBELL,09/02/1973,M,F,sierra6@learnsector.com,40000,1,Graduate Degree,Skilled Manual,Y,
23823,MR.,SAMUEL,DAVIS,MR. SAMUEL DAVIS,18/05/1973,M,M,samuel63@learnsector.com,40000,1,Graduate Degree,Skilled Manual,Y,
23824,MR.,EDWARD,CARTER,MR. EDWARD CARTER,13/10/1973,M,M,edward12@learnsector.com,40000,1,Graduate Degree,Skilled Manual,Y,
23825,MRS.,KATHERINE,COLEMAN,MRS. KATHERINE COLEMAN,19/02/1973,M,F,katherine31@learnsector.com,40000,1,Graduate Degree,Skilled Manual,Y,
23826,MR.,DALTON,ROSS,MR. DALTON ROSS,21/09/1973,S,M,dalton49@learnsector.com,40000,1,Graduate Degree,Skilled Manual,Y,
23827,MR.,WYATT,HALL,MR. WYATT HALL,24/09/1972,S,M,wyatt25@learnsector.com,50000,1,Graduate Degree,Skilled Manual,Y,
23828,MRS.,CAROLYN,CARLSON,MRS. CAROLYN CARLSON,20/10/1971,M,F,carolyn39@learnsector.com,70000,1,Graduate Degree,Skilled Manual,Y,
23829,MR.,ANTHONY,RODRIGUEZ,MR. ANTHONY RODRIGUEZ,23/11/1972,M,M,anthony6@learnsector.com,50000,1,Graduate Degree,Skilled Manual,Y,
23830,MR.,CAMERON,WHITE,MR. CAMERON WHITE,09/05/1972,M,M,cameron31@learnsector.com,50000,1,Graduate Degree,Skilled Manual,Y,
23831,MRS.,COLLEEN,JAI,MRS. COLLEEN JAI,02/08/1972,M,F,colleen35@learnsector.com,50000,1,Bachelors,Skilled Manual,Y,
23832,MRS.,ALEXANDRA,RAMIREZ,MRS. ALEXANDRA RAMIREZ,19/09/1972,M,F,alexandra18@learnsector.com,50000,1,Bachelors,Skilled Manual,Y,
23833,MR.,KEVIN,GONZALES,MR. KEVIN GONZALES,02/11/1972,M,M,kevin19@learnsector.com,50000,1,Bachelors,Skilled Manual,Y,
23834,MR.,ETHAN,LONG,MR. ETHAN LONG,06/06/1972,S,M,ethan6@learnsector.com,60000,1,Graduate Degree,Skilled Manual,Y,
23835,MR.,MARCUS,JACKSON,MR. MARCUS JACKSON,08/11/1972,M,M,marcus12@learnsector.com,70000,1,Graduate Degree,Professional,N,
23836,MRS.,CHLOE,CARTER,MRS. CHLOE CARTER,02/04/1972,S,F,chloe7@learnsector.com,70000,1,Graduate Degree,Professional,Y,
23837,MR.,JONATHAN,LI,MR. JONATHAN LI,15/10/1970,M,M,jonathan25@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
23838,MRS.,ARIANA,READY,MRS. ARIANA READY,22/08/1970,M,F,ariana18@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
23840,MR.,MASON,WARD,MR. MASON WARD,12/06/1970,M,M,mason12@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
23841,MRS.,SYDNEY,PHILLIPS,MRS. SYDNEY PHILLIPS,13/03/1970,M,F,sydney48@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
23842,MR.,CONNOR,BRYANT,MR. CONNOR BRYANT,26/09/1970,M,M,connor12@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
23843,MR.,MARCUS,PATTERSON,MR. MARCUS PATTERSON,20/09/1970,M,M,marcus60@learnsector.com,60000,1,Graduate Degree,Professional,N,
23844,MRS.,ALEXANDRA,GONZALES,MRS. ALEXANDRA GONZALES,05/01/1969,S,F,alexandra38@learnsector.com,60000,2,Bachelors,Skilled Manual,Y,
23845,MRS.,MADELINE,TURNER,MRS. MADELINE TURNER,14/08/1969,S,F,madeline4@learnsector.com,60000,2,Bachelors,Skilled Manual,N,
23846,MR.,AIDAN,DIAZ,MR. AIDAN DIAZ,20/06/1969,M,M,aidan23@learnsector.com,60000,2,Bachelors,Skilled Manual,Y,
23847,MR.,CHAD,SHARMA,MR. CHAD SHARMA,03/01/1969,S,M,chad11@learnsector.com,60000,2,Bachelors,Skilled Manual,N,
23848,MRS.,PAMELA,SAI,MRS. PAMELA SAI,06/05/1969,M,F,pamela9@learnsector.com,60000,2,Bachelors,Skilled Manual,Y,
23849,MRS.,ALEXIS,SIMMONS,MRS. ALEXIS SIMMONS,01/04/1971,S,F,alexis38@learnsector.com,60000,1,Graduate Degree,Professional,N,
23850,MRS.,ANNA,HALL,MRS. ANNA HALL,20/11/1971,M,F,anna61@learnsector.com,60000,1,Graduate Degree,Professional,Y,
23851,MRS.,MARIAH,ROGERS,MRS. MARIAH ROGERS,15/04/1971,S,F,mariah42@learnsector.com,60000,1,Graduate Degree,Professional,N,
23852,MRS.,DESIREE,TORRES,MRS. DESIREE TORRES,20/04/1971,S,F,desiree8@learnsector.com,60000,1,Graduate Degree,Professional,N,
23853,MR.,ISAAC,PEREZ,MR. ISAAC PEREZ,22/12/1969,M,M,isaac26@learnsector.com,60000,1,Graduate Degree,Professional,Y,
23854,MRS.,MEGAN,TORRES,MRS. MEGAN TORRES,14/06/1969,M,F,megan41@learnsector.com,60000,1,Graduate Degree,Professional,Y,
23855,MR.,CARLOS,WATSON,MR. CARLOS WATSON,02/08/1969,M,M,carlos2@learnsector.com,60000,1,Graduate Degree,Professional,Y,
23856,MRS.,SARAH,TAYLOR,MRS. SARAH TAYLOR,09/04/1969,S,F,sarah11@learnsector.com,60000,1,Graduate Degree,Professional,N,
23857,MRS.,ALEXANDRA,ANDERSON,MRS. ALEXANDRA ANDERSON,25/12/1969,S,F,alexandra73@learnsector.com,60000,1,Graduate Degree,Professional,Y,
23858,MR.,JONATHAN,POWELL,MR. JONATHAN POWELL,09/04/1968,M,M,jonathan8@learnsector.com,70000,2,Bachelors,Skilled Manual,Y,
23859,MRS.,MEGAN,ANDERSON,MRS. MEGAN ANDERSON,19/11/1968,M,F,megan13@learnsector.com,70000,2,Bachelors,Skilled Manual,Y,
23860,MR.,ERIC,LONG,MR. ERIC LONG,03/07/1968,M,M,eric18@learnsector.com,70000,2,Bachelors,Skilled Manual,Y,
23861,MR.,KEITH,ANAND,MR. KEITH ANAND,16/06/1968,M,M,keith26@learnsector.com,70000,2,Bachelors,Skilled Manual,Y,
23862,MRS.,REBEKAH,KAPOOR,MRS. REBEKAH KAPOOR,16/12/1967,M,F,rebekah1@learnsector.com,40000,5,High School,Skilled Manual,Y,
23863,MR.,CHRISTIAN,WILLIAMS,MR. CHRISTIAN WILLIAMS,04/08/1967,S,M,christian32@learnsector.com,40000,0,Bachelors,Professional,N,
23864,MS.,CHLOE,JACKSON,MS. CHLOE JACKSON,16/06/1967,S,F,chloe44@learnsector.com,40000,0,Bachelors,Professional,N,
23865,MRS.,LORI,SANZ,MRS. LORI SANZ,20/04/1970,S,F,lori20@learnsector.com,60000,1,Graduate Degree,Professional,Y,
23866,MR.,XAVIER,FLORES,MR. XAVIER FLORES,05/06/1970,M,M,xavier52@learnsector.com,60000,1,Graduate Degree,Professional,Y,
23867,MRS.,SARAH,HENDERSON,MRS. SARAH HENDERSON,23/09/1970,S,F,sarah30@learnsector.com,60000,1,Graduate Degree,Professional,Y,
23868,MRS.,ABIGAIL,COLEMAN,MRS. ABIGAIL COLEMAN,07/08/1970,S,F,abigail74@learnsector.com,60000,1,Graduate Degree,Professional,N,
23869,MR.,WAYNE,NARA,MR. WAYNE NARA,15/03/1970,M,M,wayne19@learnsector.com,60000,2,Graduate Degree,Professional,Y,
23870,MR.,ELIJAH,HENDERSON,MR. ELIJAH HENDERSON,15/06/1970,M,M,elijah8@learnsector.com,70000,3,Graduate Degree,Professional,N,
23871,MRS.,BAILEY,RICHARDSON,MRS. BAILEY RICHARDSON,06/01/1970,S,F,bailey7@learnsector.com,70000,3,Graduate Degree,Professional,N,
23872,MR.,MATTHEW,GARCIA,MR. MATTHEW GARCIA,22/03/1970,M,M,matthew21@learnsector.com,70000,4,Graduate Degree,Professional,Y,
23873,MRS.,NICOLE,MILLER,MRS. NICOLE MILLER,17/10/1970,M,F,nicole6@learnsector.com,80000,2,Graduate Degree,Professional,Y,
23874,MRS.,ABIGAIL,COOK,MRS. ABIGAIL COOK,14/04/1967,S,F,abigail7@learnsector.com,50000,2,Bachelors,Skilled Manual,Y,
23875,MR.,SEAN,GREEN,MR. SEAN GREEN,20/05/1966,M,M,sean48@learnsector.com,60000,3,Bachelors,Skilled Manual,Y,
23876,MR.,DAVID,HENDERSON,MR. DAVID HENDERSON,14/06/1966,M,M,david37@learnsector.com,80000,3,Bachelors,Skilled Manual,Y,
23877,MS.,KATHERINE,MORRIS,MS. KATHERINE MORRIS,21/05/1966,M,F,katherine4@learnsector.com,60000,0,Graduate Degree,Professional,N,
23878,MS.,CHLOE,WOOD,MS. CHLOE WOOD,08/07/1966,S,F,chloe68@learnsector.com,60000,0,Graduate Degree,Professional,Y,
23879,MS.,AMBER,GONZALEZ,MS. AMBER GONZALEZ,22/02/1966,M,F,amber8@learnsector.com,60000,0,Graduate Degree,Professional,N,
23880,MR.,NOAH,PATTERSON,MR. NOAH PATTERSON,25/01/1966,S,M,noah7@learnsector.com,60000,0,Graduate Degree,Professional,Y,
23881,MR.,JOSHUA,MARTINEZ,MR. JOSHUA MARTINEZ,17/06/1969,M,M,joshua19@learnsector.com,80000,3,Graduate Degree,Professional,Y,
23882,MRS.,ALEXIA,BUTLER,MRS. ALEXIA BUTLER,04/09/1969,S,F,alexia12@learnsector.com,80000,3,Graduate Degree,Professional,Y,
23883,MR.,JACKSON,RUSSELL,MR. JACKSON RUSSELL,22/11/1969,M,M,jackson22@learnsector.com,80000,3,Graduate Degree,Professional,N,
23884,MR.,ETHAN,ROSS,MR. ETHAN ROSS,23/03/1969,M,M,ethan0@learnsector.com,80000,3,Graduate Degree,Professional,Y,
23885,MRS.,ANGELA,MORRIS,MRS. ANGELA MORRIS,06/06/1969,M,F,angela44@learnsector.com,80000,3,Graduate Degree,Professional,Y,
23886,MR.,SEAN,STEWART,MR. SEAN STEWART,16/12/1969,M,M,sean34@learnsector.com,80000,3,Graduate Degree,Professional,Y,
23887,MR.,MASON,CARTER,MR. MASON CARTER,09/01/1965,S,M,mason31@learnsector.com,40000,0,Bachelors,Professional,N,
23888,MR.,EDWARD,CLARK,MR. EDWARD CLARK,08/10/1965,M,M,edward41@learnsector.com,50000,3,Bachelors,Skilled Manual,Y,
23889,MR.,SEAN,CARTER,MR. SEAN CARTER,27/04/1965,S,M,sean42@learnsector.com,50000,3,Bachelors,Skilled Manual,N,
23890,MRS.,HALEY,COX,MRS. HALEY COX,05/03/1965,M,F,haley11@learnsector.com,50000,3,Bachelors,Skilled Manual,Y,
23891,MR.,JACK,JENKINS,MR. JACK JENKINS,10/04/1965,M,M,jack7@learnsector.com,50000,3,Bachelors,Skilled Manual,Y,
23892,MRS.,OLIVIA,BAILEY,MRS. OLIVIA BAILEY,17/08/1965,M,F,olivia32@learnsector.com,50000,3,Bachelors,Skilled Manual,Y,
23893,MR.,ZACHARY,CLARK,MR. ZACHARY CLARK,03/01/1965,M,M,zachary50@learnsector.com,50000,3,Bachelors,Skilled Manual,Y,
